TargetUser,OtherUser,PearsonSimilarity,CommonItems
A1ER5AYS3FQ9O3,A22WA7T91KUZSV,0.0,1
A1ER5AYS3FQ9O3,A46OUDWL07VCR,0.0,1
A1ER5AYS3FQ9O3,A9EUXLZP9IJ30,0.0,1
A1ER5AYS3FQ9O3,AT0YEEV2323R8,0.0,1
A1ER5AYS3FQ9O3,A2RSGGTAZIML9Q,0.0,1
A1ER5AYS3FQ9O3,AY0LGU7FUHMWK,0.0,1
A1ER5AYS3FQ9O3,A12PZJYLP8G5UA,0.0,1
A1ER5AYS3FQ9O3,A3RSACKLZW8NID,0.0,1
A1ER5AYS3FQ9O3,A2BGWY9D9J080P,0.0,1
A1ER5AYS3FQ9O3,A23TWBEDQJG2RH,0.0,1
A1ER5AYS3FQ9O3,A263NDK6R6PC3R,0.0,1
A1ER5AYS3FQ9O3,A2SB6ISWRNTON4,0.0,1
A1ER5AYS3FQ9O3,A3J8U2WQGFYNJ7,0.0,1
A1ER5AYS3FQ9O3,A2BQ7R6OMJNII7,0.0,1
A1ER5AYS3FQ9O3,A1X9LTDQ96XFKS,0.0,1
A1ER5AYS3FQ9O3,A2JOIX4VEUZUMJ,0.0,1
A1ER5AYS3FQ9O3,A14Q0KM49W13BX,0.0,1
A1ER5AYS3FQ9O3,AOVC56NZ8Q34R,0.0,1
A1ER5AYS3FQ9O3,A2S5NSD6Q335MX,0.0,1
A1ER5AYS3FQ9O3,AUW2UX7Q4WVXO,0.0,1
A1ER5AYS3FQ9O3,A1OXHJ2083V2OP,0.0,1
A1ER5AYS3FQ9O3,A2VYODMOXNJJT9,0.0,1
A1ER5AYS3FQ9O3,A375EOPP01UBVB,0.0,1
A1ER5AYS3FQ9O3,AH618UX6GOAKM,0.0,1
A1ER5AYS3FQ9O3,A2M2QM3UVYZOSI,0.0,1
A1ER5AYS3FQ9O3,A2M5OIA0RQXDZ6,0.0,1
A1ER5AYS3FQ9O3,A20NIHLY4D51XA,0.0,1
A1ER5AYS3FQ9O3,A1OIF4V1YHW7AG,0.0,1
A1ER5AYS3FQ9O3,A2324773NU1USC,0.0,1
A1ER5AYS3FQ9O3,A1GJS1TMBKDWZ0,0.0,1
A1ER5AYS3FQ9O3,A341F9EMYLY5CQ,0.0,1
A1ER5AYS3FQ9O3,A1QYLW68DE4MCU,0.0,1
A1ER5AYS3FQ9O3,A22DSJLCYRS5R8,0.0,1
A1ER5AYS3FQ9O3,A2E7U23YP6PXGD,0.0,1
A1ER5AYS3FQ9O3,ABLH84GT2SYKM,0.0,1
A1ER5AYS3FQ9O3,A1ZGOQBEHFCGK9,0.0,1
A1ER5AYS3FQ9O3,AC3LG8XIU6BWM,0.0,1
A1ER5AYS3FQ9O3,A3NID3D0AALIO4,0.0,1
A1ER5AYS3FQ9O3,A2BHE6JW8SY2K1,0.0,1
A1ER5AYS3FQ9O3,A33FHWOPBULS06,0.0,1
A1ER5AYS3FQ9O3,A3QYWSYK1QE0KX,0.0,1
A1ER5AYS3FQ9O3,A1HPY4G3K83DMJ,0.0,1
A1ER5AYS3FQ9O3,A19AMBB7TQ82KN,0.0,1
A1ER5AYS3FQ9O3,A1IHFAV0SUELZ3,0.0,1
A1ER5AYS3FQ9O3,ADHI2X09OIWE,0.0,1
A1ER5AYS3FQ9O3,A1CZAQM9VTKXJG,0.0,1
A1ER5AYS3FQ9O3,AA50UU16QSQFE,0.0,1
A1ER5AYS3FQ9O3,A1N8J52ZOZGEM1,0.0,1
A1ER5AYS3FQ9O3,A1V9MP9UTGHJVE,0.0,1
A1ER5AYS3FQ9O3,A36AGBTCBLWC7J,0.0,1
A1ER5AYS3FQ9O3,ACVCONOADW3SA,0.0,1
A1ER5AYS3FQ9O3,A1ZTYCG0BFA2OR,0.0,1
A1ER5AYS3FQ9O3,A1JHD7E7AITNDM,0.0,1
A1ER5AYS3FQ9O3,A927B02QZ0QJ8,0.0,1
A1ER5AYS3FQ9O3,A1TZD7L1H6042O,0.0,1
A1ER5AYS3FQ9O3,A1MZCFSVE0C1HE,0.0,1
A1ER5AYS3FQ9O3,A1THPU9L7QS2V7,0.0,1
A1ER5AYS3FQ9O3,A1FJDLA51Q8PLZ,0.0,1
A1ER5AYS3FQ9O3,A2FB6W8USTMVUN,0.0,1
A1ER5AYS3FQ9O3,A3LB9J73JHKAL7,0.0,1
A1ER5AYS3FQ9O3,A25RCC5PN5XCB9,0.0,1
A1ER5AYS3FQ9O3,A3F6H7P9YQD54P,0.0,1
A1ER5AYS3FQ9O3,A1XPQQODJBPX0F,0.0,1
A1ER5AYS3FQ9O3,A35J6QZXPVEI2T,0.0,1
A1ER5AYS3FQ9O3,A1N53RP9RDEOJR,0.0,1
A1ER5AYS3FQ9O3,AF5S3A2RP7N1E,0.0,1
A1ER5AYS3FQ9O3,A170KV313Y2JDW,0.0,1
A1ER5AYS3FQ9O3,ASSVBIKMLRA1Z,0.0,1
A1ER5AYS3FQ9O3,A1DH1YXNE5LQJ4,0.0,1
A1ER5AYS3FQ9O3,A3SVOV88DVNC8K,0.0,1
A1ER5AYS3FQ9O3,AABPEIOKXUT4A,0.0,1
A1ER5AYS3FQ9O3,A43EQDHLGWO32,0.0,1
A1ER5AYS3FQ9O3,AD0Y2DQZNNHOA,0.0,1
A1ER5AYS3FQ9O3,AI1GMK1MT8BSN,0.0,1
A1ER5AYS3FQ9O3,A2G7YC8U88S915,0.0,1
A1ER5AYS3FQ9O3,A2VTVU2S1GFO13,0.0,1
A1ER5AYS3FQ9O3,A1O4LTZ9V0A2H3,0.0,1
A1ER5AYS3FQ9O3,AQ7UZ0SLANOPG,0.0,1
A1ER5AYS3FQ9O3,AY88UD4NRKH9S,0.0,1
A1ER5AYS3FQ9O3,A2MOEKO1DRUVUS,0.0,1
A1ER5AYS3FQ9O3,A2D2J8OGBHV8DO,0.0,1
A1ER5AYS3FQ9O3,A3R8DGTTACFPN3,0.0,1
A1ER5AYS3FQ9O3,A31P30TCBJC5RH,0.0,1
A1ER5AYS3FQ9O3,AZENEEM98T0UN,0.0,1
A1ER5AYS3FQ9O3,A3KI8X2AJJJYXO,0.0,1
A1ER5AYS3FQ9O3,A2QWFLFK0FSR63,0.0,1
A1ER5AYS3FQ9O3,A2LA2W3VZ325J7,0.0,1
A1ER5AYS3FQ9O3,A22AUBXAP3VPEV,0.0,1
A1ER5AYS3FQ9O3,A39NKE2S5SYNMY,0.0,1
A1ER5AYS3FQ9O3,A2WC25ZFYR0G2B,0.0,1
A1ER5AYS3FQ9O3,A2ANLTI928DX4R,0.0,1
A1ER5AYS3FQ9O3,A2F6HUIZDQ1ATY,0.0,1
A1ER5AYS3FQ9O3,A3T0Y6M0EE07XK,0.0,1
A1ER5AYS3FQ9O3,A2HJUNOA317Y53,0.0,1
A1ER5AYS3FQ9O3,A1OXIVP4VYN8UT,0.0,1
A1ER5AYS3FQ9O3,A13YG03R69WVEA,0.0,1
A1ER5AYS3FQ9O3,AGKXLKI29TWZK,0.0,1
A1ER5AYS3FQ9O3,A1P3F4A11M2SJR,0.0,1
A1ER5AYS3FQ9O3,A2SK5FNYX0KTJI,0.0,1
A1ER5AYS3FQ9O3,AENG743A51HQJ,0.0,1
A1ER5AYS3FQ9O3,A2BLUTV89Y5T1S,0.0,1
A1ER5AYS3FQ9O3,A254Q97T0ZM8YD,0.0,1
A1ER5AYS3FQ9O3,A1AWBW8MEFVYFR,0.0,1
A1ER5AYS3FQ9O3,A3W37UDOU3Y5TC,0.0,1
A1ER5AYS3FQ9O3,AUW4117RMX9T4,0.0,1
A1ER5AYS3FQ9O3,A3E2SYQIXU6QX9,0.0,1
A1ER5AYS3FQ9O3,A2WWBG2OZIRIOL,0.0,1
A1ER5AYS3FQ9O3,A22GL8TYRIRGRC,0.0,1
A1ER5AYS3FQ9O3,A19LCN5URVNQYY,0.0,1
A1ER5AYS3FQ9O3,AO3D7K0H8POR4,0.0,1
A1ER5AYS3FQ9O3,A1RIMWOS4NDH5Q,0.0,1
A1ER5AYS3FQ9O3,A3RB15V3EQ75UL,0.0,1
A1ER5AYS3FQ9O3,A2101IOIVU6HX3,0.0,1
A1ER5AYS3FQ9O3,AIOATM0I9DEHY,0.0,1
A1ER5AYS3FQ9O3,AAE1LSGA0PJFP,0.0,1
A1ER5AYS3FQ9O3,A3XYJFLFLXO5Q,0.0,1
A1ER5AYS3FQ9O3,A2YKYCR8HWL9AT,0.0,1
A1ER5AYS3FQ9O3,A3S8RB5GPHHDK7,0.0,1
A1ER5AYS3FQ9O3,A1QZFCC1MJZYUR,0.0,1
A1ER5AYS3FQ9O3,A2VIH4I4FLCM4R,0.0,1
A1ER5AYS3FQ9O3,A1QSON5JANB4IC,0.0,1
A1ER5AYS3FQ9O3,A14KEND00ZZW79,0.0,1
A1ER5AYS3FQ9O3,A11JK5IOSGK04G,0.0,1
A1ER5AYS3FQ9O3,A2TA0ZEX7GTYGC,0.0,1
A1ER5AYS3FQ9O3,A135KN28OMT969,0.0,1
A1ER5AYS3FQ9O3,A1VI7CZSSYYVAJ,0.0,1
A1ER5AYS3FQ9O3,APCU369UFGPTE,0.0,1
A1ER5AYS3FQ9O3,A33TCPGV34V5QV,0.0,1
A1ER5AYS3FQ9O3,A1FA8ML0O044W4,0.0,1
A1ER5AYS3FQ9O3,A1QV4O3OHMUCBL,0.0,1
A1ER5AYS3FQ9O3,A2UKR7TPQCACSE,0.0,1
A1ER5AYS3FQ9O3,A382TGJKVJ7BCJ,0.0,1
A1ER5AYS3FQ9O3,AH9VUD2PRHQCG,0.0,1
A1ER5AYS3FQ9O3,A21ZD3GS2G3BSS,0.0,1
A1ER5AYS3FQ9O3,A9PJUEJMXI437,0.0,1
A1ER5AYS3FQ9O3,A3308XW0O9B251,0.0,1
A1ER5AYS3FQ9O3,A2IIK9ZNYVMMRH,0.0,1
A1ER5AYS3FQ9O3,A1U9GKLRZIUUPG,0.0,1
A1ER5AYS3FQ9O3,A1AHHLID42XCXY,0.0,1
A1ER5AYS3FQ9O3,A3ANZ4MCFOIU6Y,0.0,1
A1ER5AYS3FQ9O3,A114KZB1TNUKPJ,0.0,1
A1ER5AYS3FQ9O3,A8C93XBKYTYR3,0.0,1
A1ER5AYS3FQ9O3,A1MX2Q75LX6LGO,0.0,1
A1ER5AYS3FQ9O3,A1WDR7KQ9IEWH2,0.0,1
A1ER5AYS3FQ9O3,A1E5WZGUNCYASW,0.0,1
A1ER5AYS3FQ9O3,A17ZSZWF5B2PLF,0.0,1
A1ER5AYS3FQ9O3,ARCV7AAYZTFOP,0.0,1
A1ER5AYS3FQ9O3,A34WWI6883UGIG,0.0,1
A1ER5AYS3FQ9O3,A12F17TQGRJCPV,0.0,1
A1ER5AYS3FQ9O3,A15ZGERFFP8OA2,0.0,1
A1ER5AYS3FQ9O3,A1YB7CQBUHY26T,0.0,1
A1ER5AYS3FQ9O3,A2TOZTSFRP68MW,0.0,1
A1ER5AYS3FQ9O3,A1O9306YUXDD20,0.0,1
A1ER5AYS3FQ9O3,A24NV0539ONP16,0.0,1
A1ER5AYS3FQ9O3,AOB1MI8EPE9J2,0.0,1
A1ER5AYS3FQ9O3,A1L9UFJ6IDWQ4P,0.0,1
A1ER5AYS3FQ9O3,AOALBG27D9O1V,0.0,1
A1ER5AYS3FQ9O3,A18HJE69P2UDXO,0.0,1
A1ER5AYS3FQ9O3,A1L5PT5I7ZEZYE,0.0,1
A1ER5AYS3FQ9O3,A22T15VTC1373B,0.0,1
A1ER5AYS3FQ9O3,A2BA7MYTVD0S2P,0.0,1
A1ER5AYS3FQ9O3,AGZ0F5YINKFLZ,0.0,1
A1ER5AYS3FQ9O3,A3EQLPNZF4I0NJ,0.0,1
A1ER5AYS3FQ9O3,A2RXVO4CWUQCH6,0.0,1
A1ER5AYS3FQ9O3,A214A0QAPBU39B,0.0,1
A1ER5AYS3FQ9O3,A7W34V08OF7NZ,0.0,1
A1ER5AYS3FQ9O3,A2J61A22QOXLM2,0.0,1
A1ER5AYS3FQ9O3,A1Q4WU2F9WADPU,0.0,1
A1ER5AYS3FQ9O3,AQV4AOQAPGTCP,0.0,1
A1ER5AYS3FQ9O3,A2YLFN30PUAIW5,0.0,1
A1ER5AYS3FQ9O3,A3RKWH2TFH10N6,0.0,1
A1ER5AYS3FQ9O3,A24NROD8O2SDDM,0.0,1
A1ER5AYS3FQ9O3,A2JN10ZV2QMC3V,0.0,1
A1ER5AYS3FQ9O3,A2HAC9C0LDGTMH,0.0,1
A1ER5AYS3FQ9O3,A1VCSY3O3SGMQX,0.0,1
A1ER5AYS3FQ9O3,A1JVM455KWDNW7,0.0,1
A1ER5AYS3FQ9O3,A3UNO4N8GP6B9W,0.0,1
A1ER5AYS3FQ9O3,AYNJ9DUJQ0JZJ,0.0,1
A1ER5AYS3FQ9O3,A3C43NBQY0WS0Y,0.0,1
A1ER5AYS3FQ9O3,A1VZJUNRRZ1JIJ,0.0,1
A1ER5AYS3FQ9O3,A1P4PJPQU43BNQ,0.0,1
A1ER5AYS3FQ9O3,A11O9OV93AFEHF,0.0,1
A1ER5AYS3FQ9O3,A3R4XZ4TK1Q8D0,0.0,1
A1ER5AYS3FQ9O3,A5YB62N5KFZT2,0.0,1
A1ER5AYS3FQ9O3,A1VD7D13LD5CEP,0.0,1
A1ER5AYS3FQ9O3,A2NRO0AED3YKSV,0.0,1
A1ER5AYS3FQ9O3,A342U3KI3Q5QA9,0.0,1
A1ER5AYS3FQ9O3,A18CKKB07CBIMI,0.0,1
A1ER5AYS3FQ9O3,AFRHL7U12WFIO,0.0,1
A1ER5AYS3FQ9O3,A3FGTYM6E2FQ4,0.0,1
A1ER5AYS3FQ9O3,A52VIBGSWZ08M,0.0,1
A1ER5AYS3FQ9O3,AEXA1TCD9ACES,0.0,1
A1ER5AYS3FQ9O3,A3H06LI8U93QF6,0.0,1
A1ER5AYS3FQ9O3,A2WNBKFR9UTPZ5,0.0,1
A1ER5AYS3FQ9O3,A3ADZRGFDYDS2D,0.0,1
A1ER5AYS3FQ9O3,AFV6YQC25XQSH,0.0,1
A1ER5AYS3FQ9O3,A2OYZA1A8YUD1G,0.0,1
A1ER5AYS3FQ9O3,A22DAP7F4GXF8F,0.0,1
A1ER5AYS3FQ9O3,A29H0V5HQNY3VT,0.0,1
A1ER5AYS3FQ9O3,A1WNK71NNN4L8B,0.0,1
A1ER5AYS3FQ9O3,A14PP8J9XEN7D2,0.0,1
A1ER5AYS3FQ9O3,AZ4RK781U3MPM,0.0,1
A1ER5AYS3FQ9O3,A39HV8A4VCKD1N,0.0,1
A1ER5AYS3FQ9O3,A1311RVDJPWMFC,0.0,1
A1ER5AYS3FQ9O3,A3U97KNV3IFATL,0.0,1
A1ER5AYS3FQ9O3,A1GE5MDGGF6Z36,0.0,1
A1ER5AYS3FQ9O3,A36H4T8TTIDIJE,0.0,1
A1ER5AYS3FQ9O3,ANUX1IDHFMI2Y,0.0,1
A1ER5AYS3FQ9O3,ATQZ8RRQHXLCI,0.0,1
A1ER5AYS3FQ9O3,A2OFFULIJQEET2,0.0,1
A1ER5AYS3FQ9O3,A3JK0KEZ8K1HEH,0.0,1
A1ER5AYS3FQ9O3,A1KHXRZUGWNFDP,0.0,1
A1ER5AYS3FQ9O3,A2WRRWRTBAM0BS,0.0,1
A1ER5AYS3FQ9O3,A2LVH7WOYVA3XS,0.0,1
A1ER5AYS3FQ9O3,ACYABBWBL993K,0.0,1
A1ER5AYS3FQ9O3,ABIEUC3KLES3A,0.0,1
A1ER5AYS3FQ9O3,A2LKK0Q7JFLIHB,0.0,1
A1ER5AYS3FQ9O3,A3OL3Y4HED9L22,0.0,1
A1ER5AYS3FQ9O3,A1YS08G54DTLEK,0.0,1
A1ER5AYS3FQ9O3,A392TNQB66PTA4,0.0,1
A1ER5AYS3FQ9O3,A3PGWJXDP5XVWN,0.0,1
A1ER5AYS3FQ9O3,AFNHX9JVQCN6Z,0.0,1
A1ER5AYS3FQ9O3,A15UQK55X3N4WN,0.0,1
A1ER5AYS3FQ9O3,A2B96W2EW5ECOA,0.0,1
A1ER5AYS3FQ9O3,A3B8XKPC74U9DE,0.0,1
A1ER5AYS3FQ9O3,A2LMJ191IPVLX9,0.0,1
A1ER5AYS3FQ9O3,A21U831SWEVSAM,0.0,1
A1ER5AYS3FQ9O3,A19PDPIDFUGX0O,0.0,1
A1ER5AYS3FQ9O3,AH866HS9UJ9S4,0.0,1
A1ER5AYS3FQ9O3,A2V1V94GXJECRO,0.0,1
A1ER5AYS3FQ9O3,A11OMQRK3VVM1U,0.0,1
A1ER5AYS3FQ9O3,A2JEHYHKF9BS74,0.0,1
A1ER5AYS3FQ9O3,AGMDJ3QILK0Q3,0.0,1
A1ER5AYS3FQ9O3,A1FD9G12BUTMU8,0.0,1
A1ER5AYS3FQ9O3,A1A4TLGECQ7C8Z,0.0,1
A1ER5AYS3FQ9O3,A3TD5HXAOV4M10,0.0,1
A1ER5AYS3FQ9O3,A2NCFCYSLA9FVV,0.0,1
A1ER5AYS3FQ9O3,A1ZMUM2YPMHXWO,0.0,1
A1ER5AYS3FQ9O3,A3NNW0919FFIKQ,0.0,1
A1ER5AYS3FQ9O3,A2P4K03YQCVQWA,0.0,1
A1ER5AYS3FQ9O3,A1WNCNSLFWRHX0,0.0,1
A1ER5AYS3FQ9O3,A2ZSRD2PPNK9F8,0.0,1
A1ER5AYS3FQ9O3,AG9QKO68UMWFR,0.0,1
A1ER5AYS3FQ9O3,A1SDX6L0KXR0OO,0.0,1
A1ER5AYS3FQ9O3,A2ELUVBHJQTO41,0.0,1
A1ER5AYS3FQ9O3,ACTUFP5AQ2F8J,0.0,1
A1ER5AYS3FQ9O3,A3CMGL5WZ60EO2,0.0,1
A1ER5AYS3FQ9O3,A3J8MYJZMGXFV7,0.0,1
A1ER5AYS3FQ9O3,AAE7LE3KGLDEY,0.0,1
A1ER5AYS3FQ9O3,A10WJQDSMBT6MN,0.0,1
A1ER5AYS3FQ9O3,A2GA5PR4TKEBYX,0.0,1
A1ER5AYS3FQ9O3,A1UMO2FGASYK2T,0.0,1
A1ER5AYS3FQ9O3,AA2Z9SIDXHRTO,0.0,1
A1ER5AYS3FQ9O3,ACR7AV8GSOWWR,0.0,1
A1ER5AYS3FQ9O3,A24GPBARSUQPNZ,0.0,1
A1ER5AYS3FQ9O3,A3GFOWFTMX6X9W,0.0,1
A1ER5AYS3FQ9O3,A2JAQPQYXOXHOC,0.0,1
A1ER5AYS3FQ9O3,A1VAVYNZB4CTIT,0.0,1
A1ER5AYS3FQ9O3,A1C1EA94T3R0A7,0.0,1
A1ER5AYS3FQ9O3,AEURZXEHN8OXL,0.0,1
A1ER5AYS3FQ9O3,A2GSULSIEN41HP,0.0,1
A1ER5AYS3FQ9O3,A1LHJ20J8ZBIYR,0.0,1
A1ER5AYS3FQ9O3,A37EF1JK26J7FV,0.0,1
A1ER5AYS3FQ9O3,AL7XSSUZRRSBY,0.0,1
A1ER5AYS3FQ9O3,A3N6TQZ0DXCBUN,0.0,1
A1ER5AYS3FQ9O3,A1UIS83ZLB9NJN,0.0,1
A1ER5AYS3FQ9O3,ANYEVBEFQLOVB,0.0,1
A1ER5AYS3FQ9O3,A2W3DWVRUYN4ZF,0.0,1
A1ER5AYS3FQ9O3,AQKZ1OSHMOU8G,0.0,1
A1ER5AYS3FQ9O3,A2JUW18CS9132J,0.0,1
A1ER5AYS3FQ9O3,A1T1MWYT6VDAKI,0.0,1
A1ER5AYS3FQ9O3,A347W1HLWEV0I7,0.0,1
A1ER5AYS3FQ9O3,A1KZ24EAXI4A8L,0.0,1
A1ER5AYS3FQ9O3,AYMW15TXQ626F,0.0,1
A1ER5AYS3FQ9O3,A2UFEB1DBHSUON,0.0,1
A1ER5AYS3FQ9O3,A33ZEOYX3JO7U9,0.0,1
A1ER5AYS3FQ9O3,A2SGR92FE0D09H,0.0,1
A1ER5AYS3FQ9O3,A754L99D7YXTH,0.0,1
A1ER5AYS3FQ9O3,AEBX8XV8X2NOI,0.0,1
A1ER5AYS3FQ9O3,A3FC03VDSPZMI4,0.0,1
A1ER5AYS3FQ9O3,A3R23B3JGKHAO3,0.0,1
A1ER5AYS3FQ9O3,AGPOPSQS4GD0L,0.0,1
A1ER5AYS3FQ9O3,A3JOH0IRHWRPU3,0.0,1
A1ER5AYS3FQ9O3,AED1WTSMB5UC8,0.0,1
A1ER5AYS3FQ9O3,A2KIR5V70G22S7,0.0,1
A1ER5AYS3FQ9O3,A3G3661UQY12QI,0.0,1
A1ER5AYS3FQ9O3,A22PW3YAE8JEJC,0.0,1
A1ER5AYS3FQ9O3,ACJ5SJ0LTILTU,0.0,1
A1ER5AYS3FQ9O3,A3ODWP83WVYGLO,0.0,1
A1ER5AYS3FQ9O3,AR7MF098DW5WJ,0.0,1
A1ER5AYS3FQ9O3,A3BLB1WGUAT0Q9,0.0,1
A1ER5AYS3FQ9O3,A3P1RNRZWABJ5S,0.0,1
A1ER5AYS3FQ9O3,A5OEQHAIN0R5A,0.0,1
A1ER5AYS3FQ9O3,A10KS3W3LOE1BP,0.0,1
A1ER5AYS3FQ9O3,A1P35Q0BH4AHI8,0.0,1
A1ER5AYS3FQ9O3,A1JP9KJUDYSM5R,0.0,1
A1ER5AYS3FQ9O3,A3BGIIV3VZJHNE,0.0,1
A1ER5AYS3FQ9O3,A186VD5KGYW2FA,0.0,1
A1ER5AYS3FQ9O3,AFOLAGK6JRW08,0.0,1
A1ER5AYS3FQ9O3,A3JV5Q15Q1NW01,0.0,1
A1ER5AYS3FQ9O3,A1OUMHZMG7WHW9,0.0,1
A1ER5AYS3FQ9O3,A1AFJI593G3KSF,0.0,1
A1ER5AYS3FQ9O3,A1416YPJ5OX042,0.0,1
A1ER5AYS3FQ9O3,AX7UCFXPA2WM8,0.0,1
A1ER5AYS3FQ9O3,A1NVCSACQCHF3B,0.0,1
A1ER5AYS3FQ9O3,ANQF3NBUU9XCT,0.0,1
A1ER5AYS3FQ9O3,ATICPHIS19U0X,0.0,1
A1ER5AYS3FQ9O3,A1S2JE4KOF3VO5,0.0,1
A1ER5AYS3FQ9O3,A3Q8QZ8KGI2TFY,0.0,1
A1ER5AYS3FQ9O3,A3IF4L40FJ4TVD,0.0,1
A1ER5AYS3FQ9O3,A1I481A1V0OLLX,0.0,1
A1ER5AYS3FQ9O3,AZ5WZ3LKO0U,0.0,1
A1ER5AYS3FQ9O3,A2FMAU9SA5W8Q4,0.0,1
A1ER5AYS3FQ9O3,AGQJ7F8IB0RBX,0.0,1
A1ER5AYS3FQ9O3,A2G1LP2V7UMTT4,0.0,1
A1ER5AYS3FQ9O3,A3FN9JXVG63JBL,0.0,1
A1ER5AYS3FQ9O3,A3CKNKJ1WLNS4P,0.0,1
A1ER5AYS3FQ9O3,A1ZH6V5T4XZ72Q,0.0,1
A1ER5AYS3FQ9O3,A38CEIF1V5OVL4,0.0,1
A1ER5AYS3FQ9O3,A2J9RNIZEW3TOR,0.0,1
A1ER5AYS3FQ9O3,ALXJ71WJF41FY,0.0,1
A1ER5AYS3FQ9O3,A2YN2JGEYCDS1U,0.0,1
A1ER5AYS3FQ9O3,A2T14GRQ0ZZY2Z,0.0,1
A1ER5AYS3FQ9O3,AVL3X20YJ3MIA,0.0,1
A1ER5AYS3FQ9O3,A23CI9EL187TYR,0.0,1
A1ER5AYS3FQ9O3,A3MDWMFDIU66U8,0.0,1
A1ER5AYS3FQ9O3,A23SHRUZURUCKG,0.0,1
A1ER5AYS3FQ9O3,A3DR48KQMSLE9R,0.0,1
A1ER5AYS3FQ9O3,A32WSUQ44QSEP,0.0,1
A1ER5AYS3FQ9O3,A2Y5AUS5GXYWLU,0.0,1
A1ER5AYS3FQ9O3,A3LHPG53Y4BVF7,0.0,1
A1ER5AYS3FQ9O3,A3FNA2G7OYJWMP,0.0,1
A1ER5AYS3FQ9O3,A3EDF9JOY7IHM4,0.0,1
A1ER5AYS3FQ9O3,A3HUNSFQXM62PM,0.0,1
A1ER5AYS3FQ9O3,A11XOY4XUGYQ34,0.0,1
A1ER5AYS3FQ9O3,A28RJJY40R77AE,0.0,1
A1ER5AYS3FQ9O3,A2B74BFEFFXLCL,0.0,1
A1ER5AYS3FQ9O3,A2DC1DDTTV7HP7,0.0,1
A1ER5AYS3FQ9O3,AR4VUIC6OYQVM,0.0,1
A1ER5AYS3FQ9O3,A1HG4WJJGVMNCZ,0.0,1
A1ER5AYS3FQ9O3,A1R5RBVTD9Z6LU,0.0,1
A1ER5AYS3FQ9O3,A1HRRSE5BAFCRQ,0.0,1
A1ER5AYS3FQ9O3,ABT1Z9L63MM9M,0.0,1
A1ER5AYS3FQ9O3,A3CRNIEVZ5GAQB,0.0,1
A1ER5AYS3FQ9O3,A1JPQFMFTFG69M,0.0,1
A1ER5AYS3FQ9O3,A10NT6AMRIZEY6,0.0,1
A1ER5AYS3FQ9O3,A2D5LYBDBD2RQG,0.0,1
A1ER5AYS3FQ9O3,A3I72ZP66Z6WI4,0.0,1
A1ER5AYS3FQ9O3,A2X60YHWGZZCSM,0.0,1
A1ER5AYS3FQ9O3,A2MTZRHF4CIM4O,0.0,1
A1ER5AYS3FQ9O3,A3DZB6U5AQQTMS,0.0,1
A1ER5AYS3FQ9O3,A1KPELE87IXABP,0.0,1
A1ER5AYS3FQ9O3,A1N8QY6S0RBME2,0.0,1
A1ER5AYS3FQ9O3,A1J84SZZDJSUUK,0.0,1
A1ER5AYS3FQ9O3,A2TXU6PMWR8DD3,0.0,1
A1ER5AYS3FQ9O3,A1A7W2ZF9YYA4V,0.0,1
A1ER5AYS3FQ9O3,A2PUOF6I4997YZ,0.0,1
A1ER5AYS3FQ9O3,A3D9DGEIP8QSHX,0.0,1
A1ER5AYS3FQ9O3,AX6BA17A1I5YE,0.0,1
A1ER5AYS3FQ9O3,A16ZE66E56C5X7,0.0,1
A1ER5AYS3FQ9O3,ACYC3Z7UO5SKH,0.0,1
A1ER5AYS3FQ9O3,AA9ZXUHIUFBJC,0.0,1
A1ER5AYS3FQ9O3,A3QDG7Z81UIW0H,0.0,1
A1ER5AYS3FQ9O3,A3SP4HSWZDKKK5,0.0,1
A1ER5AYS3FQ9O3,A37AFR5HK0RDZB,0.0,1
A1ER5AYS3FQ9O3,A2IYM0C8BEVUOT,0.0,1
A1ER5AYS3FQ9O3,A1ZEDP5QXA8ZDE,0.0,1
A1ER5AYS3FQ9O3,A2VRTXVGHYOLTL,0.0,1
A1ER5AYS3FQ9O3,A3C1RFHY7A8FRN,0.0,1
A1ER5AYS3FQ9O3,A1Z37MS5GYAXOX,0.0,1
A1ER5AYS3FQ9O3,A386EHU0HOMZKW,0.0,1
A1ER5AYS3FQ9O3,A1ADDDNFFKZBUX,0.0,1
A1ER5AYS3FQ9O3,AFO4UNLQ8XRTJ,0.0,1
A1ER5AYS3FQ9O3,A3BXR2D6F5IX8J,0.0,1
A1ER5AYS3FQ9O3,A2ERWLIBT3OVQC,0.0,1
A1ER5AYS3FQ9O3,A1HP2VMV8WSRKW,0.0,1
A1ER5AYS3FQ9O3,A3UWIHV9JM6IGH,0.0,1
A1ER5AYS3FQ9O3,A40AQZTWV6LAW,0.0,1
A1ER5AYS3FQ9O3,A3G678453TRZ7M,0.0,1
A1ER5AYS3FQ9O3,A2P1D4T889DYOC,0.0,1
A1ER5AYS3FQ9O3,A2J71KX0BPYHGW,0.0,1
A1ER5AYS3FQ9O3,A2WJ1S278GJSNA,0.0,1
A1ER5AYS3FQ9O3,A1OJSOV2DE7OIX,0.0,1
A1ER5AYS3FQ9O3,A1IN1EPU302I4Z,0.0,1
A1ER5AYS3FQ9O3,A330PG3QH9OKXS,0.0,1
A1ER5AYS3FQ9O3,AM9JLKE8CUJ6M,0.0,1
